user_id,gender,age_group,handedness,device_type,consent_version,trial_index,valence,arousal,submitted_at,seq,x,y,trap,trap_result
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,3,315.909090909091,432.741477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,4,230.681818181818,434.446022727273,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,4,304.545454545455,436.150568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,5,222.727272727273,435.582386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,5,286.363636363636,437.286931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,6,214.772727272727,435.582386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,6,261.363636363636,438.423295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,7,206.818181818182,436.71875,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,7,230.681818181818,438.423295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,8,197.727272727273,436.71875,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,8,197.727272727273,433.877840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,9,189.772727272727,436.71875,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,9,172.727272727273,414.559659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,10,181.818181818182,435.582386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,10,154.545454545455,382.741477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,11,173.863636363636,433.309659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,11,146.590909090909,342.96875,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,12,167.045454545455,431.036931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,12,144.318181818182,296.377840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,13,159.090909090909,427.627840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,13,153.409090909091,248.650568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,14,151.136363636364,421.946022727273,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,14,178.409090909091,206.605113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,15,142.045454545455,415.127840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,15,218.181818181818,171.377840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,16,131.818181818182,406.036931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,16,259.090909090909,149.786931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,17,120.454545454545,394.673295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,17,303.409090909091,142.96875,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,18,109.090909090909,382.173295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,18,352.272727272727,152.059659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,19,98.8636363636364,370.809659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,19,389.772727272727,185.014204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,20,89.7727272727273,357.173295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,20,410.227272727273,228.196022727273,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,21,82.9545454545455,344.673295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,21,418.181818181818,275.923295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,22,76.1363636363636,331.036931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,22,407.954545454545,333.877840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,23,71.5909090909091,313.991477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,23,377.272727272727,385.014204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,24,68.1818181818182,293.536931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,24,328.409090909091,417.96875,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,25,65.9090909090909,271.946022727273,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,25,260.227272727273,441.832386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,26,65.9090909090909,250.355113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,26,184.090909090909,452.059659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,27,67.0454545454545,232.173295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,27,123.863636363636,454.332386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,28,70.4545454545455,210.582386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,28,92.0454545454545,453.196022727273,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,29,77.2727272727273,191.264204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,10,-1,5,2025-09-16T15:20:00,29,70.4545454545455,450.923295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,30,84.0909090909091,173.082386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,31,90.9090909090909,154.900568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,32,97.7272727272727,138.991477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,33,105.681818181818,124.21875,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,34,112.5,111.71875,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,35,121.590909090909,99.21875,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,36,130.681818181818,90.1278409090909,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,37,139.772727272727,81.0369318181818,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,38,150,73.0823863636364,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,39,162.5,67.4005681818182,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,40,175.0,61.71875,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,41,187.5,57.1732954545455,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,42,201.136363636364,52.6278409090909,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,43,215.909090909091,50.3551136363636,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,44,228.409090909091,48.0823863636364,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,45,242.045454545455,46.9460227272727,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,46,254.545454545455,45.8096590909091,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,47,265.909090909091,45.8096590909091,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,48,277.272727272727,46.9460227272727,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,49,289.772727272727,48.0823863636364,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,50,301.136363636364,52.6278409090909,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,51,312.5,57.1732954545455,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,52,322.727272727273,62.8551136363636,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,53,331.818181818182,68.5369318181818,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,54,340.909090909091,75.3551136363636,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,55,350.0,82.1732954545455,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,56,357.954545454545,88.9914772727273,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,57,364.772727272727,98.0823863636364,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,58,372.727272727273,108.309659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,59,379.545454545455,118.536931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,60,385.227272727273,131.036931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,61,389.772727272727,143.536931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,62,394.318181818182,154.900568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,63,397.727272727273,166.264204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,64,400.0,178.764204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,65,402.272727272727,191.264204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,66,404.545454545455,204.900568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,67,405.681818181818,218.536931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,68,406.818181818182,229.900568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,69,406.818181818182,241.264204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,70,406.818181818182,251.491477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,71,406.818181818182,261.71875,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,72,406.818181818182,273.082386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,73,404.545454545455,284.446022727273,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,74,402.272727272727,295.809659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,75,398.863636363636,307.173295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,76,396.590909090909,316.264204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,77,393.181818181818,325.355113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,78,389.772727272727,332.173295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,79,386.363636363636,338.991477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,80,381.818181818182,344.673295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,81,377.272727272727,350.355113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,82,372.727272727273,356.036931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,83,365.909090909091,360.582386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,84,360.227272727273,366.264204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,85,352.272727272727,370.809659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,86,345.454545454545,376.491477272727,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,87,337.5,382.173295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,88,328.409090909091,387.855113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,89,320.454545454545,392.400568181818,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,90,312.5,396.946022727273,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,91,306.818181818182,400.355113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,92,302.272727272727,403.764204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,93,296.590909090909,407.173295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,94,290.909090909091,409.446022727273,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,95,286.363636363636,412.855113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,96,281.818181818182,416.264204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,97,277.272727272727,419.673295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,98,272.727272727273,421.946022727273,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,99,269.318181818182,425.355113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,100,264.772727272727,427.627840909091,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,101,261.363636363636,428.764204545455,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,102,256.818181818182,431.036931818182,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,103,253.409090909091,432.173295454545,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,104,248.863636363636,433.309659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,105,244.318181818182,434.446022727273,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,106,240.909090909091,435.582386363636,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,107,236.363636363636,436.71875,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,108,230.681818181818,436.71875,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,109,225.0,437.855113636364,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,110,217.045454545455,436.71875,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,111,207.954545454545,433.309659090909,0,""
1as8iwft,male,20s,right,pc,v1.0,10,9,-6,2025-09-16T14:50:41,112,200.0,428.764204545455,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,0,438,722.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,1,438,722.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,2,436,722.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,3,426,722.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,4,406,720.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,5,382,714.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,6,350,698.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,7,316,668.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,8,274,618.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,9,238,554.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,10,218,494.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,11,206,428.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,12,202,366.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,13,212,314.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,14,238,268.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,15,278,228.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,16,326,194.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,17,380,170.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,18,432,156.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,19,482,152.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,20,522,152.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,21,556,162.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,22,590,184.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,23,616,214.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,24,636,254.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,25,650,302.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,26,658,348.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,27,660,388.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,28,658,430.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,29,650,476.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,30,634,516.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,31,612,560.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,32,586,600.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,33,552,636.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,34,512,670.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,35,464,698.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,36,416,722.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,37,370,744.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,38,334,758.640625,0,""
2WhnrKEm,male,"",right,pc,v1.1,1,2,0,2025-10-21T01:06:25,39,304,770.640625,0,""
3JeDG8hf,male,"",right,pc,v1.1,1,-7,-10,2025-10-20T03:36:11,0,-1,-1,1,pass
3JeDG8hf,male,"",right,pc,v1.1,1,-7,-10,2025-10-20T03:36:11,1,-1,-1,0,""
3JeDG8hf,male,"",right,pc,v1.1,1,-7,-10,2025-10-20T03:36:11,2,-1,-1,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,0,474,710.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,0,470,686.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,1,474,710.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,1,468,686.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,2,472,710.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,2,464,686.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,3,470,710.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,3,452,686.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,4,456,710.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,4,422,686.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,5,426,710.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,5,372,680.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,6,366,710.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,6,318,662.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,7,290,700.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,7,276,632.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,8,234,676.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,8,248,600.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,9,192,632.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,9,232,570.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,10,152,560.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,10,220,528.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,11,134,482.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,11,214,482.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,12,134,414.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,12,220,438.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,13,146,340.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,13,238,388.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,14,178,278.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,14,266,342.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,15,220,228.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,15,290,306.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,16,276,194.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,16,314,278.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,17,340,174.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,17,342,254.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,18,408,168.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,18,374,236.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,19,474,178.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,19,412,224.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,20,534,206.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,20,458,220.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,21,588,250.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,21,508,222.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,22,630,304.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,22,558,236.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,23,660,362.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,23,596,254.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,24,676,422.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,24,626,276.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,25,682,476.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,25,654,306.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,26,678,530.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,26,674,338.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,27,662,576.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,-10,0,2025-09-30T09:59:13,27,686,374.828125,0,""
52Gmjtom,male,20s,right,pc,v1.1,1,7,6,2025-09-30T09:46:53,28,632,622.828125,0,""
